Date,Month,Description,Amount,Direction,Categoria,TxnType,Source,mes,year
2025-11-02 00:00:00,2025-11-01 00:00:00,Amazon,-23.48,DEBIT,Amazon,Card Payment,Revolut,11,2025.0
2025-11-02 00:00:00,2025-11-01 00:00:00,Amazon,-6.99,DEBIT,Amazon,Card Payment,Revolut,11,2025.0
2025-11-02 00:00:00,2025-11-01 00:00:00,Transport for London,-5.8,DEBIT,Transporte,Card Payment,Revolut,11,2025.0
2025-11-03 00:00:00,2025-11-01 00:00:00,Amazon,-50.0,DEBIT,Amazon,Card Payment,Revolut,11,2025.0
2025-11-03 00:00:00,2025-11-01 00:00:00,Amazon,-2.52,DEBIT,Amazon,Card Payment,Revolut,11,2025.0
2025-11-04 00:00:00,2025-11-01 00:00:00,To HARLLA MARTINS D S L SIQUEIRA,-114.0,DEBIT,Dinheiro enviado (outra pessoa),Transfer,Revolut,11,2025.0
2025-11-04 00:00:00,2025-11-01 00:00:00,Amazon,-60.49,DEBIT,Amazon,Card Payment,Revolut,11,2025.0
2025-11-04 00:00:00,2025-11-01 00:00:00,Amazon,-55.24,DEBIT,Amazon,Card Payment,Revolut,11,2025.0
2025-11-04 00:00:00,2025-11-01 00:00:00,Transfer to Lucas Butzer de Almeida,-45.0,DEBIT,Dinheiro enviado (outra pessoa),Transfer,Revolut,11,2025.0
2025-11-04 00:00:00,2025-11-01 00:00:00,Amazon,-33.99,DEBIT,Amazon,Card Payment,Revolut,11,2025.0
2025-11-04 00:00:00,2025-11-01 00:00:00,Amazon,-26.99,DEBIT,Amazon,Card Payment,Revolut,11,2025.0
2025-11-04 00:00:00,2025-11-01 00:00:00,Sainsbury's,-21.5,DEBIT,Mercado,Card Payment,Revolut,11,2025.0
2025-11-04 00:00:00,2025-11-01 00:00:00,Farmer J,-13.3,DEBIT,Restaurante,Card Payment,Revolut,11,2025.0
2025-11-04 00:00:00,2025-11-01 00:00:00,Transport for London,-7.0,DEBIT,Transporte,Card Payment,Revolut,11,2025.0
2025-11-05 00:00:00,2025-11-01 00:00:00,K10 Sushi,-9.79,DEBIT,Restaurante,Card Payment,Revolut,11,2025.0
2025-11-05 00:00:00,2025-11-01 00:00:00,Transport for London,-7.0,DEBIT,Transporte,Card Payment,Revolut,11,2025.0
2025-11-05 00:00:00,2025-11-01 00:00:00,Pret A Manger,-5.5,DEBIT,Restaurante,Card Payment,Revolut,11,2025.0
2025-11-06 00:00:00,2025-11-01 00:00:00,itsu,-8.85,DEBIT,Restaurante,Card Payment,Revolut,11,2025.0
2025-11-07 00:00:00,2025-11-01 00:00:00,Amazon,-20.99,DEBIT,Amazon,Card Payment,Revolut,11,2025.0
2025-11-07 00:00:00,2025-11-01 00:00:00,Amazon Prime,-8.99,DEBIT,TV,Card Payment,Revolut,11,2025.0
2025-11-07 00:00:00,2025-11-01 00:00:00,Birley,-7.5,DEBIT,Restaurante,Card Payment,Revolut,11,2025.0
2025-11-07 00:00:00,2025-11-01 00:00:00,Transport for London,-6.4,DEBIT,Transporte,Card Payment,Revolut,11,2025.0
2025-11-07 00:00:00,2025-11-01 00:00:00,Transport for London,-6.4,DEBIT,Transporte,Card Payment,Revolut,11,2025.0
2025-11-07 00:00:00,2025-11-01 00:00:00,Pret A Manger,-5.5,DEBIT,Restaurante,Card Payment,Revolut,11,2025.0
2025-11-09 00:00:00,2025-11-01 00:00:00,Gold Star Dry Cleaner,-23.0,DEBIT,Limpeza,Card Payment,Revolut,11,2025.0
2025-11-09 00:00:00,2025-11-01 00:00:00,Barber's Lane,-18.0,DEBIT,Amazon,Card Payment,Revolut,11,2025.0
2025-11-09 00:00:00,2025-11-01 00:00:00,Amaro Dolce Canary Wh,-8.9,DEBIT,Restaurante,Card Payment,Revolut,11,2025.0
2025-11-10 00:00:00,2025-11-01 00:00:00,Ocado,-131.17,DEBIT,Mercado,Card Payment,Revolut,11,2025.0
2025-11-10 00:00:00,2025-11-01 00:00:00,Virgin Media Pymts,-36.99,DEBIT,Internet,Transfer,Revolut,11,2025.0
2025-11-10 00:00:00,2025-11-01 00:00:00,Shake Shack,-16.75,DEBIT,Restaurante,Card Payment,Revolut,11,2025.0
2025-11-10 00:00:00,2025-11-01 00:00:00,Transport for London,-6.4,DEBIT,Transporte,Card Payment,Revolut,11,2025.0
2025-11-11 00:00:00,2025-11-01 00:00:00,Voxi,-20.0,DEBIT,Celular,Card Payment,Revolut,11,2025.0
2025-11-11 00:00:00,2025-11-01 00:00:00,Pure,-9.95,DEBIT,Restaurante,Card Payment,Revolut,11,2025.0
2025-11-12 00:00:00,2025-11-01 00:00:00,Uber Eats,-11.53,DEBIT,Transporte,Card Payment,Revolut,11,2025.0
2025-11-12 00:00:00,2025-11-01 00:00:00,Remedy Kitchen W,-9.38,DEBIT,Restaurante,Card Payment,Revolut,11,2025.0
2025-11-12 00:00:00,2025-11-01 00:00:00,Lush,-7.5,DEBIT,Farmácia,Card Payment,Revolut,11,2025.0
2025-11-12 00:00:00,2025-11-01 00:00:00,Transport for London,-7.0,DEBIT,Transporte,Card Payment,Revolut,11,2025.0
2025-11-12 00:00:00,2025-11-01 00:00:00,Transport for London,-6.4,DEBIT,Transporte,Card Payment,Revolut,11,2025.0
2025-11-13 00:00:00,2025-11-01 00:00:00,Transport for London,-7.0,DEBIT,Transporte,Card Payment,Revolut,11,2025.0
2025-11-13 00:00:00,2025-11-01 00:00:00,Pret A Manger,-5.5,DEBIT,Restaurante,Card Payment,Revolut,11,2025.0
2025-11-14 00:00:00,2025-11-01 00:00:00,Transfer to Revolut user,-105.0,DEBIT,Dinheiro enviado (outra pessoa),Transfer,Revolut,11,2025.0
2025-11-14 00:00:00,2025-11-01 00:00:00,Netflix,-5.99,DEBIT,TV,Card Payment,Revolut,11,2025.0
2025-11-15 00:00:00,2025-11-01 00:00:00,Vineyard,-33.5,DEBIT,Restaurante,Card Payment,Revolut,11,2025.0
2025-11-15 00:00:00,2025-11-01 00:00:00,Delaware North Emirate,-15.85,DEBIT,Restaurante,Card Payment,Revolut,11,2025.0
2025-11-15 00:00:00,2025-11-01 00:00:00,Mcdonald's,-8.09,DEBIT,Restaurante,Card Payment,Revolut,11,2025.0
2025-11-16 00:00:00,2025-11-01 00:00:00,Tesco,-32.8,DEBIT,Mercado,Card Payment,Revolut,11,2025.0
2025-11-16 00:00:00,2025-11-01 00:00:00,Uber Eats,-10.48,DEBIT,Transporte,Card Payment,Revolut,11,2025.0
2025-11-16 00:00:00,2025-11-01 00:00:00,Amazon,-8.38,DEBIT,Amazon,Card Payment,Revolut,11,2025.0
2025-11-16 00:00:00,2025-11-01 00:00:00,Amazon,-7.29,DEBIT,Amazon,Card Payment,Revolut,11,2025.0
2025-11-16 00:00:00,2025-11-01 00:00:00,Transport for London,-5.8,DEBIT,Transporte,Card Payment,Revolut,11,2025.0
2025-11-17 00:00:00,2025-11-01 00:00:00,Leon,-8.49,DEBIT,Restaurante,Card Payment,Revolut,11,2025.0
2025-11-17 00:00:00,2025-11-01 00:00:00,Transport for London,-7.0,DEBIT,Transporte,Card Payment,Revolut,11,2025.0
2025-11-17 00:00:00,2025-11-01 00:00:00,Pret A Manger,-5.5,DEBIT,Restaurante,Card Payment,Revolut,11,2025.0
2025-11-18 00:00:00,2025-11-01 00:00:00,Amazon,-13.99,DEBIT,Amazon,Card Payment,Revolut,11,2025.0
2025-11-18 00:00:00,2025-11-01 00:00:00,Transport for London,-6.4,DEBIT,Transporte,Card Payment,Revolut,11,2025.0
2025-11-18 00:00:00,2025-11-01 00:00:00,Lovers Mini Market,-2.8,DEBIT,Mercado,Card Payment,Revolut,11,2025.0
2025-11-19 00:00:00,2025-11-01 00:00:00,Homebox,-383.88,DEBIT,Home Box,Transfer,Revolut,11,2025.0
2025-11-19 00:00:00,2025-11-01 00:00:00,Traditional Pure,-12.5,DEBIT,Restaurante,Card Payment,Revolut,11,2025.0
2025-11-20 00:00:00,2025-11-01 00:00:00,Shake Shack,-19.55,DEBIT,Restaurante,Card Payment,Revolut,11,2025.0
2025-11-20 00:00:00,2025-11-01 00:00:00,Transport for London,-7.0,DEBIT,Transporte,Card Payment,Revolut,11,2025.0
2025-11-20 00:00:00,2025-11-01 00:00:00,Transport for London,-7.0,DEBIT,Transporte,Card Payment,Revolut,11,2025.0
2025-11-21 00:00:00,2025-11-01 00:00:00,Amazon,-27.97,DEBIT,Amazon,Card Payment,Revolut,11,2025.0
2025-11-22 00:00:00,2025-11-01 00:00:00,Ole & Steen,-8.15,DEBIT,Restaurante,Card Payment,Revolut,11,2025.0
2025-11-22 00:00:00,2025-11-01 00:00:00,Transport for London,-7.55,DEBIT,Transporte,Card Payment,Revolut,11,2025.0
2025-11-23 00:00:00,2025-11-01 00:00:00,Ocado,-185.0,DEBIT,Mercado,Card Payment,Revolut,11,2025.0
2025-11-23 00:00:00,2025-11-01 00:00:00,Dines 5459 Bobs Gyros,-12.95,DEBIT,Restaurante,Card Payment,Revolut,11,2025.0
2025-11-23 00:00:00,2025-11-01 00:00:00,Dines 6141 Morty Bobs,-11.0,DEBIT,Restaurante,Card Payment,Revolut,11,2025.0
2025-11-23 00:00:00,2025-11-01 00:00:00,Amazon,-10.62,DEBIT,Amazon,Card Payment,Revolut,11,2025.0
2025-11-23 00:00:00,2025-11-01 00:00:00,Hpww 2613,-10.0,DEBIT,Ingresso,Card Payment,Revolut,11,2025.0
2025-11-23 00:00:00,2025-11-01 00:00:00,Hpww 2684,-10.0,DEBIT,Ingresso,Card Payment,Revolut,11,2025.0
2025-11-23 00:00:00,2025-11-01 00:00:00,Costcutter,-9.56,DEBIT,Mercado,Card Payment,Revolut,11,2025.0
2025-11-23 00:00:00,2025-11-01 00:00:00,Bavarian Village,-8.95,DEBIT,Restaurante,Card Payment,Revolut,11,2025.0
2025-11-23 00:00:00,2025-11-01 00:00:00,tickets,-8.25,DEBIT,Ingresso,Card Payment,Revolut,11,2025.0
2025-11-23 00:00:00,2025-11-01 00:00:00,Hpww 2771,-6.0,DEBIT,Ingresso,Card Payment,Revolut,11,2025.0
2025-11-23 00:00:00,2025-11-01 00:00:00,Dines 6255 Chocolates,-5.5,DEBIT,Restaurante,Card Payment,Revolut,11,2025.0
2025-11-23 00:00:00,2025-11-01 00:00:00,Dines 6025 Hot Choco,-5.0,DEBIT,Restaurante,Card Payment,Revolut,11,2025.0
2025-11-24 00:00:00,2025-11-01 00:00:00,itsu,-11.7,DEBIT,Restaurante,Card Payment,Revolut,11,2025.0
2025-11-24 00:00:00,2025-11-01 00:00:00,Transport for London,-8.9,DEBIT,Transporte,Card Payment,Revolut,11,2025.0
2025-11-24 00:00:00,2025-11-01 00:00:00,Transport for London,-7.55,DEBIT,Transporte,Card Payment,Revolut,11,2025.0
2025-11-25 00:00:00,2025-11-01 00:00:00,Amazon,-8.49,DEBIT,Amazon,Card Payment,Revolut,11,2025.0
2025-11-26 00:00:00,2025-11-01 00:00:00,Honi Poke,-17.29,DEBIT,Restaurante,Card Payment,Revolut,11,2025.0
2025-11-27 00:00:00,2025-11-01 00:00:00,Transport for London,-7.0,DEBIT,Transporte,Card Payment,Revolut,11,2025.0
2025-11-27 00:00:00,2025-11-01 00:00:00,Transport for London,-6.4,DEBIT,Transporte,Card Payment,Revolut,11,2025.0
2025-11-27 00:00:00,2025-11-01 00:00:00,Pret A Manger,-5.5,DEBIT,Restaurante,Card Payment,Revolut,11,2025.0
2025-11-28 00:00:00,2025-11-01 00:00:00,Amazon,-53.68,DEBIT,Amazon,Card Payment,Revolut,11,2025.0
2025-11-28 00:00:00,2025-11-01 00:00:00,Amazon,-32.5,DEBIT,Amazon,Card Payment,Revolut,11,2025.0
2025-11-28 00:00:00,2025-11-01 00:00:00,Pret A Manger,-10.49,DEBIT,Restaurante,Card Payment,Revolut,11,2025.0
2025-11-28 00:00:00,2025-11-01 00:00:00,Transport for London,-5.8,DEBIT,Transporte,Card Payment,Revolut,11,2025.0
2025-11-29 00:00:00,2025-11-01 00:00:00,To PINNACLE HOUSING LIMITED CA Prec Beagle Court Rent,-2450.0,DEBIT,Aluguel,Transfer,Revolut,11,2025.0
2025-11-30 00:00:00,2025-11-01 00:00:00,Paid to VIRGIN ACTIVE LTD,-109.0,DEBIT,Academia,DIRECT_DEBIT,Wise,11,2025.0
2025-11-30 00:00:00,2025-11-01 00:00:00,Relogio e fone Apple,-270.0,DEBIT,Amazon,Card Payment,Revolut,11,2025.0
2026-01-01 00:00:00,2026-01-01 00:00:00,Dines Pizza Pazzi,-28.0,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-01 00:00:00,2026-01-01 00:00:00,Uber Eats,-20.34,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-01 00:00:00,2026-01-01 00:00:00,LQ Group,-20.0,DEBIT,Energia,Card Payment,Revolut,1,2026.0
2026-01-01 00:00:00,2026-01-01 00:00:00,Smashing Plate,-17.5,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-01 00:00:00,2026-01-01 00:00:00,RBG Kew Enterprises Limited,-14.5,DEBIT,Ingresso,Card Payment,Revolut,1,2026.0
2026-01-01 00:00:00,2026-01-01 00:00:00,Kerb,-9.25,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-01 00:00:00,2026-01-01 00:00:00,Transport for London,-6.2,DEBIT,Transporte,Card Payment,Revolut,1,2026.0
2026-01-01 00:00:00,2026-01-01 00:00:00,Card transaction of 4.65 GBP issued by Tfl Travel Ch TFL.GOV.UK/CP,-4.65,DEBIT,Transporte,CARD,Wise,1,2026.0
2026-01-02 00:00:00,2026-01-01 00:00:00,Tesco,-40.93,DEBIT,Mercado,Card Payment,Revolut,1,2026.0
2026-01-02 00:00:00,2026-01-01 00:00:00,Lovers Mini Market,-13.08,DEBIT,Mercado,Card Payment,Revolut,1,2026.0
2026-01-02 00:00:00,2026-01-01 00:00:00,Transport for London,-8.7,DEBIT,Transporte,Card Payment,Revolut,1,2026.0
2026-01-03 00:00:00,2026-01-01 00:00:00,Somerset House,-30.45,DEBIT,Ingresso,Card Payment,Revolut,1,2026.0
2026-01-03 00:00:00,2026-01-01 00:00:00,Breeze,-9.5,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-03 00:00:00,2026-01-01 00:00:00,Transport for London,-5.8,DEBIT,Transporte,Card Payment,Revolut,1,2026.0
2026-01-03 00:00:00,2026-01-01 00:00:00,Gumtree,-3.25,DEBIT,Amazon,Card Payment,Revolut,1,2026.0
2026-01-03 00:00:00,2026-01-01 00:00:00,Card transaction of 2.90 GBP issued by Tfl Travel Ch TFL.GOV.UK/CP,-2.9,DEBIT,Transporte,CARD,Wise,1,2026.0
2026-01-03 00:00:00,2026-01-01 00:00:00,Gumtree,-2.25,DEBIT,Amazon,Card Payment,Revolut,1,2026.0
2026-01-04 00:00:00,2026-01-01 00:00:00,Odyssey Bar Lounge,-50.63,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-04 00:00:00,2026-01-01 00:00:00,Juma Jubilee L,-13.5,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-04 00:00:00,2026-01-01 00:00:00,Turnips Borough,-13.0,DEBIT,Mercado,Card Payment,Revolut,1,2026.0
2026-01-04 00:00:00,2026-01-01 00:00:00,YouTube,-12.99,DEBIT,TV,Card Payment,Revolut,1,2026.0
2026-01-04 00:00:00,2026-01-01 00:00:00,Costcutter,-11.09,DEBIT,Mercado,Card Payment,Revolut,1,2026.0
2026-01-04 00:00:00,2026-01-01 00:00:00,Transport for London,-8.9,DEBIT,Transporte,Card Payment,Revolut,1,2026.0
2026-01-04 00:00:00,2026-01-01 00:00:00,Card transaction of 4.65 GBP issued by Tfl Travel Ch TFL.GOV.UK/CP,-4.65,DEBIT,Transporte,CARD,Wise,1,2026.0
2026-01-04 00:00:00,2026-01-01 00:00:00,Moishe S Bagel,-3.13,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-05 00:00:00,2026-01-01 00:00:00,SpareRoom,-12.6,DEBIT,Home Box,Card Payment,Revolut,1,2026.0
2026-01-06 00:00:00,2026-01-01 00:00:00,Grounded Coffe,-14.95,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-06 00:00:00,2026-01-01 00:00:00,Transport for London,-8.9,DEBIT,Transporte,Card Payment,Revolut,1,2026.0
2026-01-06 00:00:00,2026-01-01 00:00:00,Pret,-5.5,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-07 00:00:00,2026-01-01 00:00:00,Farmer J,-13.5,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-07 00:00:00,2026-01-01 00:00:00,Transport for London,-8.15,DEBIT,Transporte,Card Payment,Revolut,1,2026.0
2026-01-07 00:00:00,2026-01-01 00:00:00,Sainsbury's,-5.75,DEBIT,Mercado,Card Payment,Revolut,1,2026.0
2026-01-08 00:00:00,2026-01-01 00:00:00,Virgin Media Pymts,-36.99,DEBIT,Internet,Transfer,Revolut,1,2026.0
2026-01-08 00:00:00,2026-01-01 00:00:00,LQ Group,-30.0,DEBIT,Energia,Card Payment,Revolut,1,2026.0
2026-01-08 00:00:00,2026-01-01 00:00:00,Hotto Potto,-29.8,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-08 00:00:00,2026-01-01 00:00:00,Nando's,-12.5,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-08 00:00:00,2026-01-01 00:00:00,Amazon Prime,-8.99,DEBIT,TV,Card Payment,Revolut,1,2026.0
2026-01-08 00:00:00,2026-01-01 00:00:00,Transport for London,-8.9,DEBIT,Transporte,Card Payment,Revolut,1,2026.0
2026-01-08 00:00:00,2026-01-01 00:00:00,Pret,-5.5,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-10 00:00:00,2026-01-01 00:00:00,Uber Eats,-20.55,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-10 00:00:00,2026-01-01 00:00:00,Tesco,-20.49,DEBIT,Mercado,Card Payment,Revolut,1,2026.0
2026-01-10 00:00:00,2026-01-01 00:00:00,Flavour Manage,-10.45,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-10 00:00:00,2026-01-01 00:00:00,Transport for London,-8.6,DEBIT,Transporte,Card Payment,Revolut,1,2026.0
2026-01-10 00:00:00,2026-01-01 00:00:00,Gumtree,-7.75,DEBIT,Amazon,Card Payment,Revolut,1,2026.0
2026-01-11 00:00:00,2026-01-01 00:00:00,Via Emilia Shoreditch,-38.25,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-11 00:00:00,2026-01-01 00:00:00,Voxi,-20.0,DEBIT,Celular,Card Payment,Revolut,1,2026.0
2026-01-11 00:00:00,2026-01-01 00:00:00,The Blues Kitchen,-13.6,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-11 00:00:00,2026-01-01 00:00:00,The Blues Kitchen,-13.6,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-11 00:00:00,2026-01-01 00:00:00,The Blues Kitchen,-10.0,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-11 00:00:00,2026-01-01 00:00:00,Transport for London,-8.9,DEBIT,Transporte,Card Payment,Revolut,1,2026.0
2026-01-11 00:00:00,2026-01-01 00:00:00,The Gregorian,-7.5,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-12 00:00:00,2026-01-01 00:00:00,Transport for London,-1.25,DEBIT,Transporte,Card Payment,Revolut,1,2026.0
2026-01-13 00:00:00,2026-01-01 00:00:00,To PINNACLE HOUSING LIMITED CA Prec Beagle Court Rent,-1369.31,DEBIT,Aluguel,Transfer,Revolut,1,2026.0
2026-01-13 00:00:00,2026-01-01 00:00:00,itsu,-9.25,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-13 00:00:00,2026-01-01 00:00:00,Transport for London,-7.0,DEBIT,Transporte,Card Payment,Revolut,1,2026.0
2026-01-13 00:00:00,2026-01-01 00:00:00,Pret,-5.5,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-14 00:00:00,2026-01-01 00:00:00,AnyVan,-64.0,DEBIT,Home Box,Card Payment,Revolut,1,2026.0
2026-01-14 00:00:00,2026-01-01 00:00:00,Tesco,-19.55,DEBIT,Mercado,Card Payment,Revolut,1,2026.0
2026-01-14 00:00:00,2026-01-01 00:00:00,Shake Shack,-13.25,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-14 00:00:00,2026-01-01 00:00:00,LQ Group,-11.0,DEBIT,Energia,Card Payment,Revolut,1,2026.0
2026-01-14 00:00:00,2026-01-01 00:00:00,Transport for London,-7.0,DEBIT,Transporte,Card Payment,Revolut,1,2026.0
2026-01-14 00:00:00,2026-01-01 00:00:00,Netflix,-5.99,DEBIT,TV,Card Payment,Revolut,1,2026.0
2026-01-14 00:00:00,2026-01-01 00:00:00,Pret,-5.5,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-15 00:00:00,2026-01-01 00:00:00,Uber Eats,-18.52,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-15 00:00:00,2026-01-01 00:00:00,Tesco,-11.29,DEBIT,Mercado,Card Payment,Revolut,1,2026.0
2026-01-16 00:00:00,2026-01-15 00:00:00,Transfer to Revolut user (Ligia aluguel),-800.0,DEBIT,Aluguel,Transfer,Revolut,1,2026.0
2026-01-16 00:00:00,2026-01-01 00:00:00,Transport for London,-7.0,DEBIT,Transporte,Card Payment,Revolut,1,2026.0
2026-01-17 00:00:00,2026-01-01 00:00:00,Uber Eats,-23.08,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-17 00:00:00,2026-01-01 00:00:00,Transport for London,-2.3,DEBIT,Transporte,Card Payment,Revolut,1,2026.0
2026-01-17 00:00:00,2026-01-01 00:00:00,Tesco,-2.0,DEBIT,Mercado,Card Payment,Revolut,1,2026.0
2026-01-18 00:00:00,2026-01-01 00:00:00,Uber Eats,-16.78,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-18 00:00:00,2026-01-01 00:00:00,Uber,-14.77,DEBIT,Uber,Card Payment,Revolut,1,2026.0
2026-01-19 00:00:00,2026-01-01 00:00:00,Homebox,-383.88,DEBIT,Home Box,Transfer,Revolut,1,2026.0
2026-01-19 00:00:00,2026-01-01 00:00:00,To Billing Better,-60.0,DEBIT,Transferência,Transfer,Revolut,1,2026.0
2026-01-19 00:00:00,2026-01-01 00:00:00,Uber Eats,-19.26,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-19 00:00:00,2026-01-01 00:00:00,Al Masar,-18.5,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-19 00:00:00,2026-01-01 00:00:00,Tesco,-17.69,DEBIT,Mercado,Card Payment,Revolut,1,2026.0
2026-01-19 00:00:00,2026-01-01 00:00:00,Uber Eats,-17.18,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-20 00:00:00,2026-01-01 00:00:00,Transport for London,-22.3,DEBIT,Transporte,Card Payment,Revolut,1,2026.0
2026-01-20 00:00:00,2026-01-01 00:00:00,Double Seven Hospitality,-17.94,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-20 00:00:00,2026-01-01 00:00:00,Transport for London,-7.6,DEBIT,Transporte,Card Payment,Revolut,1,2026.0
2026-01-20 00:00:00,2026-01-01 00:00:00,Pret,-5.5,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-21 00:00:00,2026-01-01 00:00:00,Shake Shack,-13.55,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-21 00:00:00,2026-01-01 00:00:00,Transport for London,-7.6,DEBIT,Transporte,Card Payment,Revolut,1,2026.0
2026-01-21 00:00:00,2026-01-01 00:00:00,Pret,-4.99,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-22 00:00:00,2026-01-01 00:00:00,Marks & Spencer,-14.4,DEBIT,Mercado,Card Payment,Revolut,1,2026.0
2026-01-22 00:00:00,2026-01-01 00:00:00,itsu,-11.5,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-22 00:00:00,2026-01-01 00:00:00,Pret,-5.5,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-22 00:00:00,2026-01-01 00:00:00,Card transaction of 3.80 GBP issued by Tfl Travel Ch TFL.GOV.UK/CP,-3.8,DEBIT,Transporte,CARD,Wise,1,2026.0
2026-01-22 00:00:00,2026-01-01 00:00:00,Transport for London,-3.8,DEBIT,Transporte,Card Payment,Revolut,1,2026.0
2026-01-23 00:00:00,2026-01-01 00:00:00,Card transaction of 26.70 GBP issued by Tfl Travel Ch TFL.GOV.UK/CP,-26.7,DEBIT,Transporte,CARD,Wise,1,2026.0
2026-01-23 00:00:00,2026-01-01 00:00:00,Card transaction of 7.00 GBP issued by Tfl Travel Ch TFL.GOV.UK/CP,-7.0,DEBIT,Transporte,CARD,Wise,1,2026.0
2026-01-23 00:00:00,2026-01-01 00:00:00,Pret,-6.75,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-23 00:00:00,2026-01-01 00:00:00,Birley,-6.45,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-23 00:00:00,2026-01-01 00:00:00,Marks & Spencer,-6.0,DEBIT,Mercado,Card Payment,Revolut,1,2026.0
2026-01-23 00:00:00,2026-01-01 00:00:00,Pret,-4.99,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-24 00:00:00,2026-01-01 00:00:00,Uber Eats,-29.95,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-24 00:00:00,2026-01-01 00:00:00,Tesco,-9.85,DEBIT,Mercado,Card Payment,Revolut,1,2026.0
2026-01-24 00:00:00,2026-01-01 00:00:00,Al Masar,-6.95,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-25 00:00:00,2026-01-01 00:00:00,Al Masar,-9.5,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-27 00:00:00,2026-01-01 00:00:00,itsu,-10.45,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-27 00:00:00,2026-01-01 00:00:00,Card transaction of 7.60 GBP issued by Tfl Travel Ch TFL.GOV.UK/CP,-7.6,DEBIT,Transporte,CARD,Wise,1,2026.0
2026-01-27 00:00:00,2026-01-01 00:00:00,Pret,-5.5,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-28 00:00:00,2026-01-01 00:00:00,AnyVan,-127.0,DEBIT,Home Box,Card Payment,Revolut,1,2026.0
2026-01-28 00:00:00,2026-01-01 00:00:00,Tesco,-32.99,DEBIT,Mercado,Card Payment,Revolut,1,2026.0
2026-01-28 00:00:00,2026-01-01 00:00:00,Shake Shack,-14.05,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-28 00:00:00,2026-01-01 00:00:00,Card transaction of 7.60 GBP issued by Tfl Travel Ch TFL.GOV.UK/CP,-7.6,DEBIT,Transporte,CARD,Wise,1,2026.0
2026-01-28 00:00:00,2026-01-01 00:00:00,Pret,-6.75,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-28 00:00:00,2026-01-01 00:00:00,Disney+,-5.99,DEBIT,TV,Card Payment,Revolut,1,2026.0
2026-01-29 00:00:00,2026-01-01 00:00:00,itsu,-11.5,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-29 00:00:00,2026-01-01 00:00:00,Card transaction of 7.60 GBP issued by Tfl Travel Ch TFL.GOV.UK/CP,-7.6,DEBIT,Transporte,CARD,Wise,1,2026.0
